,id,building,class_name,proff,num,friends,day,time,classNum
7903,65220,Farrell T, Algorithms for Computational Biology, Brent,26,0,M,13.3,
7904,65221,Farrell T, Algorithms for Computational Biology, Brent,26,0,W,13.0,
7905,65222,Farrell T, Algorithms for Computational Biology, Brent,26,0,W,13.3,
7906,65223,Farrell T, Algorithms for Computational Biology, Brent,26,0,F,13.0,
7907,65224,Farrell T, Algorithms for Computational Biology, Brent,26,0,F,13.3,
7908,65225,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,M,10.0,215
7909,65226,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,M,10.3,215
7910,65227,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,M,11.0,215
7911,65228,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,W,10.0,215
7912,65229,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,W,10.3,215
7913,65230,Cupples I, Mechanobiology of Cells and Matrices, Pathak,17,0,W,11.0,215
7914,65246,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,M,14.3,318
7915,65247,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,M,15.0,318
7916,65248,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,M,15.3,318
7917,65249,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,W,14.3,318
7918,65250,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,W,15.0,318
7919,65251,Whitaker, Molecular Basis of Bioelectrical Excitation, Cui,11,0,W,15.3,318
7920,65252,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,M,16.0,218
7921,65253,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,M,16.3,218
7922,65254,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,M,17.0,218
7923,65255,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,W,16.0,218
7924,65256,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,W,16.3,218
7925,65257,Whitaker, Biomedical Optics I: Principles, Zhu,22,0,W,17.0,218
7926,65264,January Hall, Data Science Playground, Cytron,43,0,T,16.0,110
7927,65265,January Hall, Data Science Playground, Cytron,43,0,T,16.3,110
7928,65266,January Hall, Data Science Playground, Cytron,43,0,T,17.0,110
7929,65267,Whitaker, Seminar: Computer Science I, Cannarozzi,28,0,W,16.0,100
7930,65268,Whitaker, Seminar: Computer Science I, Cannarozzi,28,0,W,16.3,100
7931,65269,Whitaker, Seminar: Computer Science I, Cannarozzi,28,0,W,17.0,100
7932,65270,Simon, Introduction to Data Science, Neumann,54,0,H,13.0,018
7933,65271,Simon, Introduction to Data Science, Neumann,54,0,H,13.3,018
7934,65272,Simon, Introduction to Data Science, Neumann,54,0,H,14.0,018
7935,65273,Simon, Introduction to Data Science, Neumann,52,0,H,14.3,018
7936,65274,Simon, Introduction to Data Science, Neumann,52,0,H,15.0,018
7937,65275,Simon, Introduction to Data Science, Neumann,52,0,H,15.3,018
7938,65276,Eads, Introduction to Data Science, Neumann,54,0,T,13.0,016
7939,65277,Eads, Introduction to Data Science, Neumann,54,0,T,13.3,016
7940,65278,Eads, Introduction to Data Science, Neumann,54,0,T,14.0,016
7941,65279,Eads, Introduction to Data Science, Neumann,52,0,T,14.3,016
7942,65280,Eads, Introduction to Data Science, Neumann,52,0,T,15.0,016
7943,65281,Eads, Introduction to Data Science, Neumann,52,0,T,15.3,016
7944,65282,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,T,10.0,361
7945,65283,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,T,10.3,361
7946,65284,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,T,11.0,361
7947,65285,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,H,10.0,361
7948,65286,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,H,10.3,361
7949,65287,McDonnell, Introduction to Parallel and Concurrent Programming, Cosgrove,46,0,H,11.0,361
7950,65288,Hillman, Logic and Discrete Mathematics, Garnett,94,0,T,10.0,60
7951,65289,Hillman, Logic and Discrete Mathematics, Garnett,94,0,T,10.3,60
7952,65290,Hillman, Logic and Discrete Mathematics, Garnett,94,0,T,11.0,60
7953,65291,Hillman, Logic and Discrete Mathematics, Garnett,94,0,H,10.0,60
7954,65292,Hillman, Logic and Discrete Mathematics, Garnett,94,0,H,10.3,60
7955,65293,Hillman, Logic and Discrete Mathematics, Garnett,94,0,H,11.0,60
7956,65294,Wilson, Logic and Discrete Mathematics, Garnett,49,0,T,14.3,214
7957,65295,Wilson, Logic and Discrete Mathematics, Garnett,49,0,T,15.0,214
7958,65296,Wilson, Logic and Discrete Mathematics, Garnett,49,0,T,15.3,214
7959,65297,Wilson, Logic and Discrete Mathematics, Garnett,49,0,H,14.3,214
7960,65298,Wilson, Logic and Discrete Mathematics, Garnett,49,0,H,15.0,214
7961,65299,Wilson, Logic and Discrete Mathematics, Garnett,49,0,H,15.3,214
7962,65300,Eads, Seminar: Data Structures and Algorithms, Cole,38,0,F,10.0,016
7963,65301,Eads, Seminar: Data Structures and Algorithms, Cole,38,0,F,10.3,016
7964,65302,Eads, Seminar: Data Structures and Algorithms, Cole,38,0,F,11.0,016
7965,65303,Eads, Seminar: Data Structures and Algorithms, Cole,38,0,F,11.3,016
7966,65304,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,M,10.0,21
7967,65305,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,M,10.3,21
7968,65306,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,M,11.0,21
7969,65307,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,W,10.0,21
7970,65308,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,W,10.3,21
7971,65309,Lopata House, Introduction to Human-Centered Design, Kelleher,29,0,W,11.0,21
7972,65310,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,M,13.0,023
7973,65311,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,M,13.3,023
7974,65312,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,M,14.0,023
7975,65313,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,W,13.0,023
7976,65314,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,W,13.3,023
7977,65315,Simon, Introduction to Digital Logic and Computer Design, Richard,50,0,W,14.0,023
7978,65316,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,M,14.3,018
7979,65317,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,M,15.0,018
7980,65318,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,M,15.3,018
7981,65319,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,W,14.3,018
7982,65320,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,W,15.0,018
7983,65321,Simon, Introduction to Intelligent Agents Using Science Fiction, Yeoh,49,0,W,15.3,018
7984,65322,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,T,17.3,120
7985,65323,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,T,18.0,120
7986,65324,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,T,18.3,120
7987,65325,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,T,19.0,120
7988,65326,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,H,17.3,120
7989,65327,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,H,18.0,120
7990,65328,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,H,18.3,120
7991,65329,Jubel, Data Manipulation and Management, Schlichenmeyer,28,0,H,19.0,120
7992,65330,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,M,11.3,222
7993,65331,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,M,12.0,222
7994,65332,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,M,12.3,222
7995,65333,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,W,11.3,222
7996,65334,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,W,12.0,222
7997,65335,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,60,0,W,12.3,222
7998,65336,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,M,11.3,218
7999,65337,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,M,12.0,218
8000,65338,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,M,12.3,218
8001,65339,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,W,11.3,218
8002,65340,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,W,12.0,218
8003,65341,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,37,0,W,12.3,218
8004,65342,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,M,11.3,216
8005,65343,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,M,12.0,216
8006,65344,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,M,12.3,216
8007,65345,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,W,11.3,216
8008,65346,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,W,12.0,216
8009,65347,Urbauer, Rapid Prototype Development and Creative Programming, Sproull,38,0,W,12.3,216
8010,65348,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,M,10.0,016
8011,65349,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,M,10.3,016
8012,65350,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,M,11.0,016
8013,65351,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,W,10.0,016
8014,65352,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,W,10.3,016
8015,65353,Eads, Object-Oriented Software Development Laboratory, Shidal,84,0,W,11.0,016
8016,65354,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,M,13.0,016
8017,65355,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,M,13.3,016
8018,65356,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,M,14.0,016
8019,65357,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,W,13.0,016
8020,65358,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,W,13.3,016
8021,65359,Eads, Object-Oriented Software Development Laboratory, Shidal,95,0,W,14.0,016
8022,65366,Brown, Analysis of Algorithms, Juba,121,0,M,11.3,100
8023,65367,Brown, Analysis of Algorithms, Juba,121,0,M,12.0,100
8024,65368,Brown, Analysis of Algorithms, Juba,121,0,M,12.3,100
8025,65369,Simon, Analysis of Algorithms, Juba,39,0,W,11.3,018
8026,65370,Simon, Analysis of Algorithms, Juba,39,0,W,12.0,018
8027,65371,Simon, Analysis of Algorithms, Juba,39,0,W,12.3,018
8028,65372,McDonnell, Analysis of Algorithms, Juba,45,0,W,11.3,362
8029,65373,McDonnell, Analysis of Algorithms, Juba,45,0,W,12.0,362
8030,65374,McDonnell, Analysis of Algorithms, Juba,45,0,W,12.3,362
8031,65375,Simon, Analysis of Algorithms, Juba,12,0,W,13.0,017
8032,65376,Simon, Analysis of Algorithms, Juba,12,0,W,13.3,017
8033,65377,Simon, Analysis of Algorithms, Juba,12,0,W,14.0,017
8034,65378,McDonnell, Analysis of Algorithms, Juba,25,0,W,11.3,361
8035,65379,McDonnell, Analysis of Algorithms, Juba,25,0,W,12.0,361
8036,65380,McDonnell, Analysis of Algorithms, Juba,25,0,W,12.3,361
8037,65381,Lopata Hall, Introduction to Systems Software, Lee,37,0,T,10.0,101
8038,65382,Lopata Hall, Introduction to Systems Software, Lee,37,0,T,10.3,101
8039,65383,Lopata Hall, Introduction to Systems Software, Lee,37,0,T,11.0,101
8040,65384,Lopata Hall, Introduction to Systems Software, Lee,37,0,H,10.0,101
8041,65385,Lopata Hall, Introduction to Systems Software, Lee,37,0,H,10.3,101
8042,65386,Lopata Hall, Introduction to Systems Software, Lee,37,0,H,11.0,101
8043,65387,Crow, Computer Architecture, Richard,17,0,T,11.3,205
8044,65388,Crow, Computer Architecture, Richard,17,0,T,12.0,205
8045,65389,Crow, Computer Architecture, Richard,17,0,T,12.3,205
8046,65390,Crow, Computer Architecture, Richard,17,0,H,11.3,205
8047,65391,Crow, Computer Architecture, Richard,17,0,H,12.0,205
8048,65392,Crow, Computer Architecture, Richard,17,0,H,12.3,205
8049,65393,McDonnell, Elements of Computing Systems, Siever,37,0,T,14.3,362
8050,65394,McDonnell, Elements of Computing Systems, Siever,37,0,T,15.0,362
8051,65395,McDonnell, Elements of Computing Systems, Siever,37,0,T,15.3,362
8052,65396,McDonnell, Elements of Computing Systems, Siever,37,0,H,14.3,362
8053,65397,McDonnell, Elements of Computing Systems, Siever,37,0,H,15.0,362
8054,65398,McDonnell, Elements of Computing Systems, Siever,37,0,H,15.3,362
8055,65399,January Hall, AI and Society, Vorobeychik,40,0,M,10.0,110
8056,65400,January Hall, AI and Society, Vorobeychik,40,0,M,10.3,110
8057,65401,January Hall, AI and Society, Vorobeychik,40,0,M,11.0,110
8058,65402,January Hall, AI and Society, Vorobeychik,40,0,W,10.0,110
8059,65403,January Hall, AI and Society, Vorobeychik,40,0,W,10.3,110
8060,65404,January Hall, AI and Society, Vorobeychik,40,0,W,11.0,110
8061,65405,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,T,10.0,458
8062,65406,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,T,10.3,458
8063,65407,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,T,11.0,458
8064,65408,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,H,10.0,458
8065,65409,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,H,10.3,458
8066,65410,Louderman, Introduction to Artificial Intelligence, M Tabakhi,80,0,H,11.0,458
8067,65411,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,T,11.3,458
8068,65412,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,T,12.0,458
8069,65413,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,T,12.3,458
8070,65414,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,H,11.3,458
8071,65415,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,H,12.0,458
8072,65416,Louderman, Introduction to Artificial Intelligence, M Tabakhi,98,0,H,12.3,458
8073,65417,Simon, Analysis of Network Data, Neumann,24,0,T,10.0,018
8074,65418,Simon, Analysis of Network Data, Neumann,24,0,T,10.3,018
8075,65419,Simon, Analysis of Network Data, Neumann,24,0,T,11.0,018
8076,65420,Simon, Analysis of Network Data, Neumann,24,0,H,10.0,018
8077,65421,Simon, Analysis of Network Data, Neumann,24,0,H,10.3,018
8078,65422,Simon, Analysis of Network Data, Neumann,24,0,H,11.0,018
8079,65423,Hillman, Introduction to Machine Learning, Nguyen,93,0,T,14.3,70
8080,65424,Hillman, Introduction to Machine Learning, Nguyen,93,0,T,15.0,70
8081,65425,Hillman, Introduction to Machine Learning, Nguyen,93,0,T,15.3,70
8082,65426,Hillman, Introduction to Machine Learning, Nguyen,93,0,H,14.3,70
8083,65427,Hillman, Introduction to Machine Learning, Nguyen,93,0,H,15.0,70
8084,65428,Hillman, Introduction to Machine Learning, Nguyen,93,0,H,15.3,70
8085,65429,Urbauer, Operating Systems Organization, Orr,16,0,T,10.0,218
8086,65430,Urbauer, Operating Systems Organization, Orr,16,0,T,10.3,218
8087,65431,Urbauer, Operating Systems Organization, Orr,16,0,T,11.0,218
8088,65432,Urbauer, Operating Systems Organization, Orr,16,0,H,10.0,218
8089,65433,Urbauer, Operating Systems Organization, Orr,16,0,H,10.3,218
8090,65434,Urbauer, Operating Systems Organization, Orr,16,0,H,11.0,218
8091,65435,McDonnell, Programming Systems and Languages, Cosgrove,34,0,T,11.3,362
8092,65436,McDonnell, Programming Systems and Languages, Cosgrove,34,0,T,12.0,362
8093,65437,McDonnell, Programming Systems and Languages, Cosgrove,34,0,T,12.3,362
8094,65438,McDonnell, Programming Systems and Languages, Cosgrove,34,0,H,11.3,362
8095,65439,McDonnell, Programming Systems and Languages, Cosgrove,34,0,H,12.0,362
8096,65440,McDonnell, Programming Systems and Languages, Cosgrove,34,0,H,12.3,362
8097,65441,McDonnell, Programming Systems and Languages, Cosgrove,35,0,T,13.0,362
8098,65442,McDonnell, Programming Systems and Languages, Cosgrove,35,0,T,13.3,362
8099,65443,McDonnell, Programming Systems and Languages, Cosgrove,35,0,T,14.0,362
8100,65444,McDonnell, Programming Systems and Languages, Cosgrove,35,0,H,13.0,362
8101,65445,McDonnell, Programming Systems and Languages, Cosgrove,35,0,H,13.3,362
8102,65446,McDonnell, Programming Systems and Languages, Cosgrove,35,0,H,14.0,362
8103,65447,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,T,13.0,222
8104,65448,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,T,13.3,222
8105,65449,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,T,14.0,222
8106,65450,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,H,13.0,222
8107,65451,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,H,13.3,222
8108,65452,Urbauer, Multi-Paradigm Programming in C++, Gill,40,0,H,14.0,222
8109,65453,McDonnell, Translation of Computer Languages, Orr,25,0,M,10.0,361
8110,65454,McDonnell, Translation of Computer Languages, Orr,25,0,M,10.3,361
8111,65455,McDonnell, Translation of Computer Languages, Orr,25,0,M,11.0,361
8112,65456,McDonnell, Translation of Computer Languages, Orr,25,0,W,10.0,361
8113,65457,McDonnell, Translation of Computer Languages, Orr,25,0,W,10.3,361
8114,65458,McDonnell, Translation of Computer Languages, Orr,25,0,W,11.0,361
8115,65459,Eads, Seminar: Capture The Flag (CTF) Studio, Cole,7,0,T,14.3,116
8116,65460,Eads, Seminar: Capture The Flag (CTF) Studio, Cole,7,0,T,15.0,116
8117,65461,Eads, Seminar: Capture The Flag (CTF) Studio, Cole,7,0,T,15.3,116
8118,65462,January Hall, Introduction to Computer Security, Zhang,41,0,T,11.3,110
8119,65463,January Hall, Introduction to Computer Security, Zhang,41,0,T,12.0,110
8120,65464,January Hall, Introduction to Computer Security, Zhang,41,0,T,12.3,110
8121,65465,January Hall, Introduction to Computer Security, Zhang,41,0,H,11.3,110
8122,65466,January Hall, Introduction to Computer Security, Zhang,41,0,H,12.0,110
8123,65467,January Hall, Introduction to Computer Security, Zhang,41,0,H,12.3,110
8124,65468,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,T,10.0,110
8125,65469,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,T,10.3,110
8126,65470,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,T,11.0,110
8127,65471,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,H,10.0,110
8128,65472,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,H,10.3,110
8129,65473,January Hall, Reverse Engineering and Malware Analysis, Cole,21,0,H,11.0,110
8130,65474,Hillman, Database Management Systems, Singh,72,0,M,13.0,60
8131,65475,Hillman, Database Management Systems, Singh,72,0,M,13.3,60
8132,65476,Hillman, Database Management Systems, Singh,72,0,M,14.0,60
8133,65477,Hillman, Database Management Systems, Singh,72,0,W,13.0,60
8134,65478,Hillman, Database Management Systems, Singh,72,0,W,13.3,60
8135,65479,Hillman, Database Management Systems, Singh,72,0,W,14.0,60
8136,65480,Simon, Software Engineering Workshop, Evans,59,0,T,17.3,017
8137,65481,Simon, Software Engineering Workshop, Evans,59,0,T,18.0,017
8138,65482,Simon, Software Engineering Workshop, Evans,59,0,T,18.3,017
8139,65483,Simon, Software Engineering Workshop, Evans,59,0,T,19.0,017
8140,65484,Simon, Software Engineering Workshop, Evans,59,0,T,19.3,017
8141,65485,Simon, Software Engineering Workshop, Evans,59,0,T,20.0,017
8142,65486,Simon, Software Engineering Workshop, Evans,59,0,T,20.3,017
8143,65487,Hillman, Mobile Application Development, Sproull,126,0,M,10.0,60
8144,65488,Hillman, Mobile Application Development, Sproull,126,0,M,10.3,60
8145,65489,Hillman, Mobile Application Development, Sproull,126,0,M,11.0,60
8146,65490,Hillman, Mobile Application Development, Sproull,126,0,W,10.0,60
8147,65491,Hillman, Mobile Application Development, Sproull,126,0,W,10.3,60
8148,65492,Hillman, Mobile Application Development, Sproull,126,0,W,11.0,60
8149,65493,Crow, Introduction to Cryptography, Garnett,14,0,M,14.3,206
8150,65494,Crow, Introduction to Cryptography, Garnett,14,0,M,15.0,206
8151,65495,Crow, Introduction to Cryptography, Garnett,14,0,M,15.3,206
8152,65496,Crow, Introduction to Cryptography, Garnett,14,0,W,14.3,206
8153,65497,Crow, Introduction to Cryptography, Garnett,14,0,W,15.0,206
8154,65498,Crow, Introduction to Cryptography, Garnett,14,0,W,15.3,206
8155,65499,McDonnell, Video Game Programming, Santos,35,0,M,14.3,362
8156,65500,McDonnell, Video Game Programming, Santos,35,0,M,15.0,362
8157,65501,McDonnell, Video Game Programming, Santos,35,0,M,15.3,362
8158,65502,McDonnell, Video Game Programming, Santos,35,0,W,14.3,362
8159,65503,McDonnell, Video Game Programming, Santos,35,0,W,15.0,362
8160,65504,McDonnell, Video Game Programming, Santos,35,0,W,15.3,362
8161,65505,McDonnell, Video Game Programming, Santos,35,0,M,16.0,362
8162,65506,McDonnell, Video Game Programming, Santos,35,0,M,16.3,362
8163,65507,McDonnell, Video Game Programming, Santos,35,0,M,17.0,362
8164,65508,McDonnell, Video Game Programming, Santos,35,0,W,16.0,362
8165,65509,McDonnell, Video Game Programming, Santos,35,0,W,16.3,362
8166,65510,McDonnell, Video Game Programming, Santos,35,0,W,17.0,362
8167,65511,McDonnell, Video Game Programming II, Santos,17,0,M,17.3,362
8168,65512,McDonnell, Video Game Programming II, Santos,17,0,M,18.0,362
8169,65513,McDonnell, Video Game Programming II, Santos,17,0,M,18.3,362
8170,65514,McDonnell, Video Game Programming II, Santos,17,0,M,19.0,362
8171,65515,McDonnell, Video Game Programming II, Santos,17,0,W,17.3,362
8172,65516,McDonnell, Video Game Programming II, Santos,17,0,W,18.0,362
8173,65517,McDonnell, Video Game Programming II, Santos,17,0,W,18.3,362
8174,65518,McDonnell, Video Game Programming II, Santos,17,0,W,19.0,362
8175,65519,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,13.0,222
8176,65520,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,13.3,222
8177,65521,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,14.0,222
8178,65522,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,14.3,222
8179,65523,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,15.0,222
8180,65524,Urbauer, Software Engineering for External Clients, Shidal,25,0,F,15.3,222
8181,65525,Jubel, Introduction to Visualization, Ha,37,0,T,11.3,120
8182,65526,Jubel, Introduction to Visualization, Ha,37,0,T,12.0,120
8183,65527,Jubel, Introduction to Visualization, Ha,37,0,T,12.3,120
8184,65528,Jubel, Introduction to Visualization, Ha,37,0,H,11.3,120
8185,65529,Jubel, Introduction to Visualization, Ha,37,0,H,12.0,120
8186,65530,Jubel, Introduction to Visualization, Ha,37,0,H,12.3,120
8187,65531,Urbauer, Digital Systems Laboratory, Richter,13,0,T,13.0,115
8188,65532,Urbauer, Digital Systems Laboratory, Richter,13,0,T,13.3,115
8189,65533,Urbauer, Digital Systems Laboratory, Richter,13,0,T,14.0,115
8190,65534,Urbauer, Digital Systems Laboratory, Richter,13,0,H,13.0,115
8191,65535,Urbauer, Digital Systems Laboratory, Richter,13,0,H,13.3,115
8192,65536,Urbauer, Digital Systems Laboratory, Richter,13,0,H,14.0,115
8193,65537,Urbauer, Digital Systems Laboratory, Richter,13,0,H,14.3,115
8194,65538,Urbauer, Digital Systems Laboratory, Richter,13,0,H,15.0,115
8195,65539,Urbauer, Digital Systems Laboratory, Richter,13,0,H,15.3,115
8196,65576,Brown, Machine Learning, Ma,42,0,T,14.3,118
8197,65577,Brown, Machine Learning, Ma,42,0,T,15.0,118
8198,65578,Brown, Machine Learning, Ma,42,0,T,15.3,118
8199,65579,Brown, Machine Learning, Ma,42,0,H,14.3,118
8200,65580,Brown, Machine Learning, Ma,42,0,H,15.0,118
8201,65581,Brown, Machine Learning, Ma,42,0,H,15.3,118
8202,65582,Whitaker, Wireless Sensor Networks, Lu,38,0,T,13.0,216
8203,65583,Whitaker, Wireless Sensor Networks, Lu,38,0,T,13.3,216
8204,65584,Whitaker, Wireless Sensor Networks, Lu,38,0,T,14.0,216
8205,65585,Whitaker, Wireless Sensor Networks, Lu,38,0,H,13.0,216
8206,65586,Whitaker, Wireless Sensor Networks, Lu,38,0,H,13.3,216
8207,65587,Whitaker, Wireless Sensor Networks, Lu,38,0,H,14.0,216
8208,65588,Seigle, Systems Security, Crowley,36,0,M,10.0,208
8209,65589,Seigle, Systems Security, Crowley,36,0,M,10.3,208
8210,65590,Seigle, Systems Security, Crowley,36,0,M,11.0,208
8211,65591,Seigle, Systems Security, Crowley,36,0,W,10.0,208
8212,65592,Seigle, Systems Security, Crowley,36,0,W,10.3,208
8213,65593,Seigle, Systems Security, Crowley,36,0,W,11.0,208
8214,65594,Green Hall, Natural Language Processing, Wang,28,0,T,10.0,L0120
8215,65595,Green Hall, Natural Language Processing, Wang,28,0,T,10.3,L0120
8216,65596,Green Hall, Natural Language Processing, Wang,28,0,T,11.0,L0120
8217,65597,Green Hall, Natural Language Processing, Wang,28,0,H,10.0,L0120
8218,65598,Green Hall, Natural Language Processing, Wang,28,0,H,10.3,L0120
8219,65599,Green Hall, Natural Language Processing, Wang,28,0,H,11.0,L0120
8220,65600,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,T,11.3,207
8221,65601,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,T,12.0,207
8222,65602,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,T,12.3,207
8223,65603,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,H,11.3,207
8224,65604,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,H,12.0,207
8225,65605,Cupples I, Coding and Information Theory for Data Science, Raviv,8,0,H,12.3,207
8226,65606,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,M,13.0,70
8227,65607,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,M,13.3,70
8228,65608,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,M,14.0,70
8229,65609,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,W,13.0,70
8230,65610,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,W,13.3,70
8231,65611,Hillman, Large-Scale Optimization for Data Science, Kamilov,40,0,W,14.0,70
8232,65612,Weil, Trustworthy Autonomy, Sibai,9,0,T,13.0,010
8233,65613,Weil, Trustworthy Autonomy, Sibai,9,0,T,13.3,010
8234,65614,Weil, Trustworthy Autonomy, Sibai,9,0,T,14.0,010
8235,65615,Weil, Trustworthy Autonomy, Sibai,9,0,H,13.0,010
8236,65616,Weil, Trustworthy Autonomy, Sibai,9,0,H,13.3,010
8237,65617,Weil, Trustworthy Autonomy, Sibai,9,0,H,14.0,010
8238,65618,Jubel, Modeling and Performance Evaluation of Computer Systems, Guerin,9,0,M,16.0,120
8239,65619,Jubel, Modeling and Performance Evaluation of Computer Systems, Guerin,9,0,M,16.3,120
8240,65620,Jubel, Modeling and Performance Evaluation of Computer Systems, Guerin,9,0,M,17.0,120
8241,65621,Jubel, Modeling and Performance Evaluation of Computer Systems, Guerin,9,0,W,16.0,120
8242,65622,Jubel, Modeling and Performance Evaluation of Computer Systems, Guerin,9,0,W,16.3,120
